annealing_stage,development_fold,effective_lambda,epoch,execution_stage,fold_id,gradient_norm,held_position,held_source_position,lambda,mean_training_irm_penalty,mean_training_objective,mean_training_tagid_risk,method,per_environment_training_risk,per_environment_validation_risk,seed,selected_checkpoint_state,target_position,training_phase,training_positions,validation_accuracy,validation_irm_penalty,validation_macro_f1
POST_ANNEAL,S2,1000.0,14,SOURCE_LOPO_DEVELOPMENT,S2,154.45891863429392,P2,P2,1000.0,12.790342471940177,12.78130160331726,3.7404724484398253,irm,"{""P1"": 3.6477122361319405, ""P3"": 3.833232626687913}","{""P1"": 3.174419641494751, ""P3"": 3.242729425430298}",43,False,,inner_selection,P1_P3,0.1619047619047619,3.218660354614258,0.06970072599914155
POST_ANNEAL,S2,1000.0,15,SOURCE_LOPO_DEVELOPMENT,S2,16.203924503794653,P2,P2,1000.0,1.1902564869608199,1.191627710887364,2.562858685993013,irm,"{""P1"": 2.52381090482076, ""P3"": 2.601906510761806}","{""P1"": 2.3118159770965576, ""P3"": 2.335329055786133}",43,False,,inner_selection,P1_P3,0.14285714285714285,0.4456701874732971,0.03577390889577868
POST_ANNEAL,S2,1000.0,16,SOURCE_LOPO_DEVELOPMENT,S2,1.8424661304992855,P2,P2,1000.0,0.06592961738861743,0.06785239406905713,1.9906286861782982,irm,"{""P1"": 1.9640995693206786, ""P3"": 2.017157791455587}","{""P1"": 2.011195421218872, ""P3"": 2.023634910583496}",43,False,,inner_selection,P1_P3,0.14285714285714285,0.021944332867860794,0.035729172869648065
POST_ANNEAL,S2,1000.0,17,SOURCE_LOPO_DEVELOPMENT,S2,0.27165386321900176,P2,P2,1000.0,0.0017515171880257271,0.003643455229522217,1.8955814817973546,irm,"{""P1"": 1.8766699259621757, ""P3"": 1.9144930448986235}","{""P1"": 2.0014381408691406, ""P3"": 2.010831594467163}",43,False,,inner_selection,P1_P3,0.14285714285714285,0.019541870802640915,0.03571428571428571
POST_ANNEAL,S2,1000.0,18,SOURCE_LOPO_DEVELOPMENT,S2,0.06742765126585168,P2,P2,1000.0,0.0005371607542924938,0.0024145548861651193,1.8798087260836647,irm,"{""P1"": 1.8639919287817819, ""P3"": 1.8956254986354284}","{""P1"": 1.9881870746612549, ""P3"": 1.9927971363067627}",43,False,,inner_selection,P1_P3,0.14285714285714285,0.011629842221736908,0.03571428571428571
ERM_WARMUP,S2,0.0,1,SOURCE_LOPO_DEVELOPMENT,S2,1.1604373072242895,P2,P2,1000.0,0.027890500529477048,1.969209197362264,1.969209197362264,irm,"{""P1"": 1.9630305173661973, ""P3"": 1.9753878967345706}",,43,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,2,SOURCE_LOPO_DEVELOPMENT,S2,0.35926763350106034,P2,P2,1000.0,0.014928885648647944,1.8131455167891488,1.8131455167891488,irm,"{""P1"": 1.8023671568007695, ""P3"": 1.8239238961537678}",,43,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,3,SOURCE_LOPO_DEVELOPMENT,S2,1.5821441397431015,P2,P2,1000.0,0.07831083506818802,1.5438602589047143,1.5438602589047143,irm,"{""P1"": 1.527130646629939, ""P3"": 1.5605898518032497}",,43,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,4,SOURCE_LOPO_DEVELOPMENT,S2,2.8684499581335996,P2,P2,1000.0,0.18497470501869445,1.2826032743756732,1.2826032743756732,irm,"{""P1"": 1.2848052666679262, ""P3"": 1.2804012820834205}",,43,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,5,SOURCE_LOPO_DEVELOPMENT,S2,5.024448079500943,P2,P2,1000.0,0.26341359948355053,1.077849306606111,1.077849306606111,irm,"{""P1"": 1.0847057015176804, ""P3"": 1.0709928898962717}",,43,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,6,SOURCE_LOPO_DEVELOPMENT,S2,6.255986180473557,P2,P2,1000.0,0.3245407498734338,0.9062625565604558,0.9062625565604558,irm,"{""P1"": 0.9161509905164203, ""P3"": 0.8963741220746722}",,43,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,7,SOURCE_LOPO_DEVELOPMENT,S2,7.722410232442874,P2,P2,1000.0,0.3021988412122878,0.807663309195685,0.807663309195685,irm,"{""P1"": 0.8134316226414272, ""P3"": 0.8018949812177628}",,43,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,8,SOURCE_LOPO_DEVELOPMENT,S2,5.64956658511819,P2,P2,1000.0,0.4077882930967543,0.6160770006028433,0.6160770006028433,irm,"{""P1"": 0.6222086523071167, ""P3"": 0.6099453377345252}",,43,False,,outer_refit,P1_P3,,,
POST_ANNEAL,S2,1000.0,9,SOURCE_LOPO_DEVELOPMENT,S2,56.853759857693284,P2,P2,1000.0,4.389899994078137,4.444597657521566,2.1852004671853686,irm,"{""P1"": 2.152018455172342, ""P3"": 2.218382467088245}",,43,False,,outer_refit,P1_P3,,,
POST_ANNEAL,S2,1000.0,10,SOURCE_LOPO_DEVELOPMENT,S2,8.535050323042777,P2,P2,1000.0,1.017469889074564,1.018932596655592,2.4816313169872948,irm,"{""P1"": 2.4530274397986274, ""P3"": 2.5102352232403224}",,43,True,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,1,SOURCE_LOPO_DEVELOPMENT,S2,1.3116330976348158,P2,P2,,0.0,1.9691974907829648,1.9691974907829648,erm,"{""P1"": 1.9584302763711838, ""P3"": 1.979964770589556}","{""P1"": 1.9487202167510986, ""P3"": 1.9343167543411255}",44,True,,inner_selection,P1_P3,0.18761904761904763,6.169077823869884e-05,0.1054406711736545
ERM_WARMUP,S2,0.0,2,SOURCE_LOPO_DEVELOPMENT,S2,0.44111378972112186,P2,P2,,0.0,1.8440715503692626,1.8440715503692626,erm,"{""P1"": 1.8207387531371344, ""P3"": 1.8674044086819603}","{""P1"": 1.9362797737121582, ""P3"": 1.9139772653579712}",44,False,,inner_selection,P1_P3,0.10714285714285714,0.0001236321113537997,0.07251394580729173
ERM_WARMUP,S2,0.0,3,SOURCE_LOPO_DEVELOPMENT,S2,0.8416860195396628,P2,P2,,0.0,1.6330021099817185,1.6330021099817185,erm,"{""P1"": 1.584886844725836, ""P3"": 1.681117365019662}","{""P1"": 1.9776620864868164, ""P3"": 1.8951035737991333}",44,True,,inner_selection,P1_P3,0.2361904761904762,0.007438743487000465,0.1928480566397516
ERM_WARMUP,S2,0.0,4,SOURCE_LOPO_DEVELOPMENT,S2,2.572796742894335,P2,P2,,0.0,1.3583802332196917,1.3583802332196917,erm,"{""P1"": 1.2994373877843222, ""P3"": 1.4173230598086402}","{""P1"": 2.0600950717926025, ""P3"": 1.9137269258499146}",44,False,,inner_selection,P1_P3,0.17523809523809525,0.03885002061724663,0.1611892038711488
ERM_WARMUP,S2,0.0,5,SOURCE_LOPO_DEVELOPMENT,S2,2.8576303852497715,P2,P2,,0.0,1.1255627623058502,1.1255627623058502,erm,"{""P1"": 1.077855904556456, ""P3"": 1.1732696222123646}","{""P1"": 2.1203761100769043, ""P3"": 1.9239447116851807}",44,True,,inner_selection,P1_P3,0.2842857142857143,0.09365399181842804,0.24219424680479287
ERM_WARMUP,S2,0.0,6,SOURCE_LOPO_DEVELOPMENT,S2,3.462195770361023,P2,P2,,0.0,0.9135735575358073,0.9135735575358073,erm,"{""P1"": 0.8800475941385542, ""P3"": 0.9470995151428949}","{""P1"": 2.164830446243286, ""P3"": 1.841686487197876}",44,False,,inner_selection,P1_P3,0.19333333333333333,0.10876142978668213,0.18977574389758253
ERM_WARMUP,S2,0.0,7,SOURCE_LOPO_DEVELOPMENT,S2,5.437625047632188,P2,P2,,0.0,0.749441876752036,0.749441876752036,erm,"{""P1"": 0.7230917907896496, ""P3"": 0.7757919736135573}","{""P1"": 2.2457594871520996, ""P3"": 1.8894031047821045}",44,False,,inner_selection,P1_P3,0.2838095238095238,0.19580689072608948,0.2213013018557128
ERM_WARMUP,S2,0.0,8,SOURCE_LOPO_DEVELOPMENT,S2,4.017883398178707,P2,P2,,0.0,0.559235889798119,0.559235889798119,erm,"{""P1"": 0.5398882587750753, ""P3"": 0.5785835241136097}","{""P1"": 2.3476572036743164, ""P3"": 2.0041069984436035}",44,False,,inner_selection,P1_P3,0.26666666666666666,0.3919125497341156,0.2217199885375061
ERM_WARMUP,S2,0.0,9,SOURCE_LOPO_DEVELOPMENT,S2,3.681135039013263,P2,P2,,0.0,0.4222858222893306,0.4222858222893306,erm,"{""P1"": 0.406754637218657, ""P3"": 0.43781700554348174}","{""P1"": 2.3365752696990967, ""P3"": 1.9319120645523071}",44,False,,inner_selection,P1_P3,0.22380952380952382,0.36061710119247437,0.2114759765291592
ERM_WARMUP,S2,0.0,10,SOURCE_LOPO_DEVELOPMENT,S2,3.535887536402866,P2,P2,,0.0,0.31607724479266575,0.31607724479266575,erm,"{""P1"": 0.3050203927925655, ""P3"": 0.3271340913431985}","{""P1"": 2.3675763607025146, ""P3"": 1.8672457933425903}",44,False,,inner_selection,P1_P3,0.2542857142857143,0.4038178026676178,0.22635384667885863
ERM_WARMUP,S2,0.0,11,SOURCE_LOPO_DEVELOPMENT,S2,3.503722544232152,P2,P2,,0.0,0.24119212068262555,0.24119212068262555,erm,"{""P1"": 0.23347508578073412, ""P3"": 0.2489091574010395}","{""P1"": 2.4473676681518555, ""P3"": 1.8790749311447144}",44,True,,inner_selection,P1_P3,0.2604761904761905,0.511005163192749,0.24754473659271195
ERM_WARMUP,S2,0.0,12,SOURCE_LOPO_DEVELOPMENT,S2,5.099147524977876,P2,P2,,0.0,0.2068940918786185,0.2068940918786185,erm,"{""P1"": 0.20049522502081735, ""P3"": 0.21329296018396104}","{""P1"": 2.629964590072632, ""P3"": 2.0268478393554688}",44,False,,inner_selection,P1_P3,0.23761904761904762,1.035226821899414,0.24195784980100105
ERM_WARMUP,S2,0.0,13,SOURCE_LOPO_DEVELOPMENT,S2,21.658547141062698,P2,P2,,0.0,1.1039630367642357,1.1039630367642357,erm,"{""P1"": 1.0722660877591088, ""P3"": 1.13565998395284}","{""P1"": 2.980724334716797, ""P3"": 2.4114813804626465}",44,False,,inner_selection,P1_P3,0.18857142857142858,2.4387011528015137,0.10327193729274074
ERM_WARMUP,S2,0.0,14,SOURCE_LOPO_DEVELOPMENT,S2,12.178791117738475,P2,P2,,0.0,0.7199543797969818,0.7199543797969818,erm,"{""P1"": 0.704965702408836, ""P3"": 0.7349430608181726}","{""P1"": 2.2709481716156006, ""P3"": 1.8431085348129272}",44,False,,inner_selection,P1_P3,0.25047619047619046,0.31633326411247253,0.22447342052056057
ERM_WARMUP,S2,0.0,15,SOURCE_LOPO_DEVELOPMENT,S2,5.140928491187625,P2,P2,,0.0,0.2680986398174649,0.2680986398174649,erm,"{""P1"": 0.26286299702667054, ""P3"": 0.27333429078261057}","{""P1"": 2.5087568759918213, ""P3"": 1.9698830842971802}",44,False,,inner_selection,P1_P3,0.2633333333333333,0.7215557098388672,0.2454210615585574
ERM_WARMUP,S2,0.0,16,SOURCE_LOPO_DEVELOPMENT,S2,2.123970090650558,P2,P2,,0.0,0.14005684753259023,0.14005684753259023,erm,"{""P1"": 0.13566043764352798, ""P3"": 0.14445325669788178}","{""P1"": 2.542400598526001, ""P3"": 1.8914302587509155}",44,True,,inner_selection,P1_P3,0.29,0.7457181811332703,0.2740217297185565
ERM_WARMUP,S2,0.0,17,SOURCE_LOPO_DEVELOPMENT,S2,1.2080801578169575,P2,P2,,0.0,0.10802793113958267,0.10802793113958267,erm,"{""P1"": 0.10316158543030421, ""P3"": 0.11289427621023995}","{""P1"": 2.5942065715789795, ""P3"": 1.8864948749542236}",44,False,,inner_selection,P1_P3,0.26476190476190475,0.8535111546516418,0.2567142349765115
ERM_WARMUP,S2,0.0,18,SOURCE_LOPO_DEVELOPMENT,S2,1.2531725576144146,P2,P2,,0.0,0.09427250178087325,0.09427250178087325,erm,"{""P1"": 0.09046070866641544, ""P3"": 0.09808429444120044}","{""P1"": 2.6416308879852295, ""P3"": 1.9598695039749146}",44,True,,inner_selection,P1_P3,0.3038095238095238,0.9719183444976807,0.2806379653759724
ERM_WARMUP,S2,0.0,19,SOURCE_LOPO_DEVELOPMENT,S2,1.0390545470453778,P2,P2,,0.0,0.08369366288185119,0.08369366288185119,erm,"{""P1"": 0.07995813264733269, ""P3"": 0.08742919293187913}","{""P1"": 2.6545512676239014, ""P3"": 1.889573335647583}",44,False,,inner_selection,P1_P3,0.2876190476190476,0.9714229702949524,0.2784927860121235
ERM_WARMUP,S2,0.0,20,SOURCE_LOPO_DEVELOPMENT,S2,1.0396963089138216,P2,P2,,0.0,0.07605283713056928,0.07605283713056928,erm,"{""P1"": 0.07276193008536384, ""P3"": 0.0793437457652319}","{""P1"": 2.6650009155273438, ""P3"": 1.9103277921676636}",44,False,,inner_selection,P1_P3,0.2857142857142857,1.0049000978469849,0.27059955554883297
ERM_WARMUP,S2,0.0,21,SOURCE_LOPO_DEVELOPMENT,S2,1.0864813814036267,P2,P2,,0.0,0.06958977892285302,0.06958977892285302,erm,"{""P1"": 0.06598624902821723, ""P3"": 0.07319330959093003}","{""P1"": 2.7167105674743652, ""P3"": 1.8964933156967163}",44,False,,inner_selection,P1_P3,0.26,1.093821406364441,0.2696780723792172
ERM_WARMUP,S2,0.0,22,SOURCE_LOPO_DEVELOPMENT,S2,1.152928463017827,P2,P2,,0.0,0.06492859025796255,0.06492859025796255,erm,"{""P1"": 0.06194700916608175, ""P3"": 0.0679101703493368}","{""P1"": 2.704073429107666, ""P3"": 1.939289927482605}",44,False,,inner_selection,P1_P3,0.28904761904761905,1.1220067739486694,0.2678322751580454
ERM_WARMUP,S2,0.0,23,SOURCE_LOPO_DEVELOPMENT,S2,1.1747660419720305,P2,P2,,0.0,0.05977801269009,0.05977801269009,erm,"{""P1"": 0.0573967448870341, ""P3"": 0.062159281039521806}","{""P1"": 2.7311782836914062, ""P3"": 1.902604579925537}",44,False,,inner_selection,P1_P3,0.2619047619047619,1.173863410949707,0.2623043857133398
ERM_WARMUP,S2,0.0,24,SOURCE_LOPO_DEVELOPMENT,S2,1.08493444801794,P2,P2,,0.0,0.055429131175790514,0.055429131175790514,erm,"{""P1"": 0.05341833419743038, ""P3"": 0.057439929424297244}","{""P1"": 2.75791072845459, ""P3"": 1.9856568574905396}",44,False,,inner_selection,P1_P3,0.28809523809523807,1.3061918020248413,0.2493509607125528
ERM_WARMUP,S2,0.0,25,SOURCE_LOPO_DEVELOPMENT,S2,1.1187655640110232,P2,P2,,0.0,0.05145225660431953,0.05145225660431953,erm,"{""P1"": 0.04923310997230666, ""P3"": 0.05367140414459365}","{""P1"": 2.768817663192749, ""P3"": 1.9070348739624023}",44,False,,inner_selection,P1_P3,0.22,1.2676292657852173,0.22653183985129427
ERM_WARMUP,S2,0.0,26,SOURCE_LOPO_DEVELOPMENT,S2,0.9868166384706366,P2,P2,,0.0,0.0477308067040784,0.0477308067040784,erm,"{""P1"": 0.04548565788638024, ""P3"": 0.04997595665710313}","{""P1"": 2.795717716217041, ""P3"": 1.978853702545166}",44,False,,inner_selection,P1_P3,0.2642857142857143,1.3776687383651733,0.2372145895857849
ERM_WARMUP,S2,0.0,1,SOURCE_LOPO_DEVELOPMENT,S2,1.0339201379160197,P2,P2,,0.0,1.9545087790110756,1.9545087790110756,erm,"{""P1"": 1.9473526909237817, ""P3"": 1.9616648555180383}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,2,SOURCE_LOPO_DEVELOPMENT,S2,0.4084450168151419,P2,P2,,0.0,1.8013189165932793,1.8013189165932793,erm,"{""P1"": 1.7807628041978867, ""P3"": 1.8218750193005517}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,3,SOURCE_LOPO_DEVELOPMENT,S2,2.3691726742720163,P2,P2,,0.0,1.5162977419959174,1.5162977419959174,erm,"{""P1"": 1.4877530163810366, ""P3"": 1.544842459814889}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,4,SOURCE_LOPO_DEVELOPMENT,S2,2.655109777627863,P2,P2,,0.0,1.264354878531562,1.264354878531562,erm,"{""P1"": 1.2586528714497884, ""P3"": 1.2700568342208862}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,5,SOURCE_LOPO_DEVELOPMENT,S2,5.004293826745368,P2,P2,,0.0,1.0621850923507932,1.0621850923507932,erm,"{""P1"": 1.0654531523538013, ""P3"": 1.0589170304555742}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,6,SOURCE_LOPO_DEVELOPMENT,S2,4.438776316551849,P2,P2,,0.0,0.8536953490121024,0.8536953490121024,erm,"{""P1"": 0.8653744995026361, ""P3"": 0.8420161975754632}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,7,SOURCE_LOPO_DEVELOPMENT,S2,5.902774899721656,P2,P2,,0.0,0.6911177846742055,0.6911177846742055,erm,"{""P1"": 0.6988225295051695, ""P3"": 0.6834130471093314}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,8,SOURCE_LOPO_DEVELOPMENT,S2,9.753282388159267,P2,P2,,0.0,0.6280995367065308,0.6280995367065308,erm,"{""P1"": 0.6365396864830501, ""P3"": 0.6196593881410266}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,9,SOURCE_LOPO_DEVELOPMENT,S2,6.159660719472449,P2,P2,,0.0,0.46391745340256463,0.46391745340256463,erm,"{""P1"": 0.4676808287416186, ""P3"": 0.4601540780635107}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,10,SOURCE_LOPO_DEVELOPMENT,S2,4.640084289226078,P2,P2,,0.0,0.34657786301204135,0.34657786301204135,erm,"{""P1"": 0.3496881727756016, ""P3"": 0.3434675539864434}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,11,SOURCE_LOPO_DEVELOPMENT,S2,5.457058753718681,P2,P2,,0.0,0.2831372850471073,0.2831372850471073,erm,"{""P1"": 0.284713888168335, ""P3"": 0.2815606810838457}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,12,SOURCE_LOPO_DEVELOPMENT,S2,3.9682383999674458,P2,P2,,0.0,0.2186464149989779,0.2186464149989779,erm,"{""P1"": 0.22087768039060018, ""P3"": 0.2164151468163445}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,13,SOURCE_LOPO_DEVELOPMENT,S2,4.114323697324075,P2,P2,,0.0,0.1794112357639131,0.1794112357639131,erm,"{""P1"": 0.1816094175785307, ""P3"": 0.1772130503162505}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,14,SOURCE_LOPO_DEVELOPMENT,S2,4.446644528956304,P2,P2,,0.0,0.15237406455335162,0.15237406455335162,erm,"{""P1"": 0.15293860795952025, ""P3"": 0.15180952023892175}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,15,SOURCE_LOPO_DEVELOPMENT,S2,4.283219415262859,P2,P2,,0.0,0.12826415489590356,0.12826415489590356,erm,"{""P1"": 0.12980630670748058, ""P3"": 0.12672200501911224}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,16,SOURCE_LOPO_DEVELOPMENT,S2,3.1085092697667225,P2,P2,,0.0,0.10186951346813686,0.10186951346813686,erm,"{""P1"": 0.10217230875340719, ""P3"": 0.10156671618185346}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,17,SOURCE_LOPO_DEVELOPMENT,S2,2.3335764842766507,P2,P2,,0.0,0.08450350898598867,0.08450350898598867,erm,"{""P1"": 0.08457165663204495, ""P3"": 0.08443535888478869}",,44,False,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,18,SOURCE_LOPO_DEVELOPMENT,S2,2.7259037786305096,P2,P2,,0.0,0.07624043405056,0.07624043405056,erm,"{""P1"": 0.07639363356052883, ""P3"": 0.07608723408646054}",,44,True,,outer_refit,P1_P3,,,
ERM_WARMUP,S2,0.0,1,SOURCE_LOPO_DEVELOPMENT,S2,1.3116330976348158,P2,P2,1.0,0.01700789920808304,1.9691974907829648,1.9691974907829648,irm,"{""P1"": 1.9584302763711838, ""P3"": 1.979964770589556}","{""P1"": 1.9487202167510986, ""P3"": 1.9343167543411255}",44,True,,inner_selection,P1_P3,0.18761904761904763,6.169077823869884e-05,0.1054406711736545
ERM_WARMUP,S2,0.0,2,SOURCE_LOPO_DEVELOPMENT,S2,0.44111378972112186,P2,P2,1.0,0.009994159035739445,1.8440715503692626,1.8440715503692626,irm,"{""P1"": 1.8207387531371344, ""P3"": 1.8674044086819603}","{""P1"": 1.9362797737121582, ""P3"": 1.9139772653579712}",44,False,,inner_selection,P1_P3,0.10714285714285714,0.0001236321113537997,0.07251394580729173
ERM_WARMUP,S2,0.0,3,SOURCE_LOPO_DEVELOPMENT,S2,0.8416860195396628,P2,P2,1.0,0.06910791886704308,1.6330021099817185,1.6330021099817185,irm,"{""P1"": 1.584886844725836, ""P3"": 1.681117365019662}","{""P1"": 1.9776620864868164, ""P3"": 1.8951035737991333}",44,True,,inner_selection,P1_P3,0.2361904761904762,0.007438743487000465,0.1928480566397516
ERM_WARMUP,S2,0.0,4,SOURCE_LOPO_DEVELOPMENT,S2,2.572796742894335,P2,P2,1.0,0.1638507953428087,1.3583802332196917,1.3583802332196917,irm,"{""P1"": 1.2994373877843222, ""P3"": 1.4173230598086402}","{""P1"": 2.0600950717926025, ""P3"": 1.9137269258499146}",44,False,,inner_selection,P1_P3,0.17523809523809525,0.03885002061724663,0.1611892038711488
ERM_WARMUP,S2,0.0,5,SOURCE_LOPO_DEVELOPMENT,S2,2.8576303852497715,P2,P2,1.0,0.28835460078148617,1.1255627623058502,1.1255627623058502,irm,"{""P1"": 1.077855904556456, ""P3"": 1.1732696222123646}","{""P1"": 2.1203761100769043, ""P3"": 1.9239447116851807}",44,True,,inner_selection,P1_P3,0.2842857142857143,0.09365399181842804,0.24219424680479287
ERM_WARMUP,S2,0.0,6,SOURCE_LOPO_DEVELOPMENT,S2,3.462195770361023,P2,P2,1.0,0.3979985347248259,0.9135735575358073,0.9135735575358073,irm,"{""P1"": 0.8800475941385542, ""P3"": 0.9470995151428949}","{""P1"": 2.164830446243286, ""P3"": 1.841686487197876}",44,False,,inner_selection,P1_P3,0.19333333333333333,0.10876142978668213,0.18977574389758253
ERM_WARMUP,S2,0.0,7,SOURCE_LOPO_DEVELOPMENT,S2,5.437625047632188,P2,P2,1.0,0.42587615410486857,0.749441876752036,0.749441876752036,irm,"{""P1"": 0.7230917907896496, ""P3"": 0.7757919736135573}","{""P1"": 2.2457594871520996, ""P3"": 1.8894031047821045}",44,False,,inner_selection,P1_P3,0.2838095238095238,0.19580689072608948,0.2213013018557128
ERM_WARMUP,S2,0.0,8,SOURCE_LOPO_DEVELOPMENT,S2,4.017883398178707,P2,P2,1.0,0.48279929694675267,0.559235889798119,0.559235889798119,irm,"{""P1"": 0.5398882587750753, ""P3"": 0.5785835241136097}","{""P1"": 2.3476572036743164, ""P3"": 2.0041069984436035}",44,False,,inner_selection,P1_P3,0.26666666666666666,0.3919125497341156,0.2217199885375061
ERM_WARMUP,S2,0.0,9,SOURCE_LOPO_DEVELOPMENT,S2,3.681135039013263,P2,P2,1.0,0.44091782178197586,0.4222858222893306,0.4222858222893306,irm,"{""P1"": 0.406754637218657, ""P3"": 0.43781700554348174}","{""P1"": 2.3365752696990967, ""P3"": 1.9319120645523071}",44,False,,inner_selection,P1_P3,0.22380952380952382,0.36061710119247437,0.2114759765291592
ERM_WARMUP,S2,0.0,10,SOURCE_LOPO_DEVELOPMENT,S2,3.535887536402866,P2,P2,1.0,0.365921737353007,0.31607724479266575,0.31607724479266575,irm,"{""P1"": 0.3050203927925655, ""P3"": 0.3271340913431985}","{""P1"": 2.3675763607025146, ""P3"": 1.8672457933425903}",44,False,,inner_selection,P1_P3,0.2542857142857143,0.4038178026676178,0.22635384667885863
ERM_WARMUP,S2,0.0,11,SOURCE_LOPO_DEVELOPMENT,S2,3.503722544232152,P2,P2,1.0,0.2801523711284002,0.24119212068262555,0.24119212068262555,irm,"{""P1"": 0.23347508578073412, ""P3"": 0.2489091574010395}","{""P1"": 2.4473676681518555, ""P3"": 1.8790749311447144}",44,True,,inner_selection,P1_P3,0.2604761904761905,0.511005163192749,0.24754473659271195
ERM_WARMUP,S2,0.0,12,SOURCE_LOPO_DEVELOPMENT,S2,5.099147524977876,P2,P2,1.0,0.21486895257518404,0.2068940918786185,0.2068940918786185,irm,"{""P1"": 0.20049522502081735, ""P3"": 0.21329296018396104}","{""P1"": 2.629964590072632, ""P3"": 2.0268478393554688}",44,False,,inner_selection,P1_P3,0.23761904761904762,1.035226821899414,0.24195784980100105
POST_ANNEAL,S2,1.0,13,SOURCE_LOPO_DEVELOPMENT,S2,38.902961492140314,P2,P2,1.0,1.1920692270426523,1.5263990783691406,1.6268603156861805,irm,"{""P1"": 1.5888032499949138, ""P3"": 1.664917408625285}","{""P1"": 3.996213674545288, ""P3"": 3.8320391178131104}",44,False,,inner_selection,P1_P3,0.14285714285714285,8.112719535827637,0.0625534337243362
POST_ANNEAL,S2,1.0,14,SOURCE_LOPO_DEVELOPMENT,S2,13.22399584765207,P2,P2,1.0,0.6109432029546726,1.3523494063104902,2.0937556185041157,irm,"{""P1"": 2.068802217755999, ""P3"": 2.118709023566473}","{""P1"": 2.1726019382476807, ""P3"": 2.1388561725616455}",44,False,,inner_selection,P1_P3,0.19047619047619047,0.19930531084537506,0.09212169976197036
POST_ANNEAL,S2,1.0,15,SOURCE_LOPO_DEVELOPMENT,S2,1.0722189671918354,P2,P2,1.0,0.0192219926345916,0.8567199005399432,1.6942178153991698,irm,"{""P1"": 1.6721435369764055, ""P3"": 1.7162920792897542}","{""P1"": 1.9991332292556763, ""P3"": 1.9316790103912354}",44,False,,inner_selection,P1_P3,0.14285714285714285,0.011745902709662914,0.0364741641337386
POST_ANNEAL,S2,1.0,16,SOURCE_LOPO_DEVELOPMENT,S2,0.198688475881563,P2,P2,1.0,0.059194258792059765,0.8396560257957095,1.6201177871794927,irm,"{""P1"": 1.6061352536791846, ""P3"": 1.6341003279458908}","{""P1"": 2.0112109184265137, ""P3"": 1.9100978374481201}",44,False,,inner_selection,P1_P3,0.1461904761904762,0.013278842903673649,0.04688521659260277
