fold,support_seed,selection_rank,first_included_budget,dataset_index,sample_id,class_index,TagID,ER,surface_index,factor_cell,condition_block_id,row_ordinal_within_block,exact_signal_sha256
1,555029,315,500,1299,P4_S1_R0249,1,2,1,1,E1xS1,block_4b986650fb8e35cbcab3,49,6e85b59ecf169cffab20da3fa0e7a5e18ffb291f85cfd2fc2c39cacbeb20a41c
1,555029,316,500,319,P4_S0_R0319,2,3,0,0,E0xS0,block_627d07f89a2461369a42,19,045269a303caab96648958c3d533bd6ebc698297450b26d622c6687c66a53cd3
1,555029,317,500,458,P4_S0_R0458,3,4,0,0,E0xS0,block_39c80b28048dc59e5b98,8,4162b4f2a7dd0e9f1ff0d077abbd27b16d235b02eee7747ad08f3a669911681b
1,555029,318,500,603,P4_S0_R0603,4,5,0,0,E0xS0,block_ae32ab3187a6e1b38780,3,4a62381fa55e1f186b2708174dde04eee03bb781a3afd7b81cc5a068bb59b6e6
1,555029,319,500,788,P4_S0_R0788,5,6,0,0,E0xS0,block_c66cb679a8f3fd0bed20,38,4f4604053a9359e9a9cb880b04c9041e4b0aa6a24d37cb812f3b904a8dd46f1a
1,555029,320,500,904,P4_S0_R0904,6,7,0,0,E0xS0,block_4769f079f941359d9297,4,dc915dba3ea42f59a5be9fefa0205df8c98e7e7df771505ea801de672f267f7a
1,555029,321,500,27,P4_S0_R0027,0,1,0,0,E0xS0,block_0b73d820a92300e7ac13,27,ef981ea07aa2121f7adbe0966f8b757fde9d2d0847846bdaec8ff148c32058d7
1,555029,322,500,184,P4_S0_R0184,1,2,0,0,E0xS0,block_e469b8dc99b1488b0224,34,2951a6667f2d8d04cc9a2c238a56c5be7e36ba968caa7644ebd81ad5312f1681
1,555029,323,500,2544,P4_S2_R0444,2,3,2,2,E2xS2,block_ffd5b2a9479f017a39f8,44,6c0eb3e960a13ba2c9303eb02bac18a0adf721c2f5fc1d789ede3f88182ca053
1,555029,324,500,2687,P4_S2_R0587,3,4,2,2,E2xS2,block_1768c537a907db1d06e2,37,26eedf35080b537d6ed3b83ee0ef6c5e14d5b83289053b0eeb3af7c7461029a9
1,555029,325,500,2810,P4_S2_R0710,4,5,2,2,E2xS2,block_3776c2ed6c293e3f0e9e,10,2b7d6a1dfa5f610b981079e8767112e8ae9e4824370f11121775ae88bae9fc29
1,555029,326,500,2999,P4_S2_R0899,5,6,2,2,E2xS2,block_daa129463ced47e5c69d,49,8827ce4da55b7683d67e71fc84370b472163e6076a5a1e63082a0f9f30501fff
1,555029,327,500,3131,P4_S2_R1031,6,7,2,2,E2xS2,block_1c8369316d0c7464ebc6,31,1dd8a23d139fcf8cd171c10cf13bae2824a27aa7677cc17fc8cb8cd4f12b3936
1,555029,328,500,2228,P4_S2_R0128,0,1,2,2,E2xS2,block_be20ec8525da703647b7,28,da34ba7a8fb5d78ecbd271809a086459d7c70c9058e93f0ea6215f77e15ed97f
1,555029,329,500,2383,P4_S2_R0283,1,2,2,2,E2xS2,block_a019125989e19a1c3743,33,d4e2081584f2860a907a480099b4f8f5b744ce55e8014653aecf1692494d70f7
1,555029,330,500,2444,P4_S2_R0344,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,44,9847edb97a1f67b80cfa7076a09d066b8edff68d1e57f82715e3786aa3743a58
1,555029,331,500,2579,P4_S2_R0479,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,29,65d092e2c7c3c45eb293e4e260fdd322127407302368e37587e4f90e74cae284
1,555029,332,500,2739,P4_S2_R0639,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,39,e6c10f002fb559123aabd8f66e90255b7c5935cd60576f324930dc5297370577
1,555029,333,500,2868,P4_S2_R0768,5,6,0,2,E0xS2,block_a6ed69b04e5479ad4efe,18,b0fdac374c2ebaf57bdb4698033e50b19e8ddf16f8de077ae9c059d5c54316f0
1,555029,334,500,3012,P4_S2_R0912,6,7,0,2,E0xS2,block_9c41b8b37cd02b562989,12,45a7f5b0f0d1445bed87055e2afb903684cb5bef09c2dddeaa9f0ad9a66e3db0
1,555029,335,500,2116,P4_S2_R0016,0,1,0,2,E0xS2,block_dcd65b6733239f039f78,16,26d4521fd3584a42c2f412bfa3348de41b48ee70ab8a4a68161e3c195bebb48e
1,555029,336,500,2299,P4_S2_R0199,1,2,0,2,E0xS2,block_f9220b318055328fc70b,49,d50581ca09601870b90c7e6809e8955b89ca3b74f1127c226ca7b963371c12ff
1,555029,337,500,1498,P4_S1_R0448,2,3,2,1,E2xS1,block_43a8de3c5649853c978d,48,eaab670badcda445d7f5372c501e2cae992d465ff862431aa4a8682491f96c76
1,555029,338,500,1607,P4_S1_R0557,3,4,2,1,E2xS1,block_f9e261f86eb69990627a,7,35b1c11b086ea8d75fdf359b8223746ece13b6a7dc51ad424d271ee4f06c0459
1,555029,339,500,1780,P4_S1_R0730,4,5,2,1,E2xS1,block_0c3084788dc02011c9d7,30,fb74529e05aa6136e0f78260e898b5bab4e996e9676e97eefaf36f8a402ac8ba
1,555029,340,500,1912,P4_S1_R0862,5,6,2,1,E2xS1,block_ee5a03f67d713e5a16d1,12,a999abce1145c97bfa85cacb78bcf7459d147681950750dcd9fe10b9913ac86b
1,555029,341,500,2075,P4_S1_R1025,6,7,2,1,E2xS1,block_341a112d441641aadab6,25,a474b035a634c477995472eac043c2222d1d506778ef99ff03cffcf9f117f7ce
1,555029,342,500,1166,P4_S1_R0116,0,1,2,1,E2xS1,block_3fd830e3c85599e9b165,16,a3d4366d701f72e6eac02545bc6bc5e4b6a094a6c17ad43d1ad876d6b41c3114
1,555029,343,500,1331,P4_S1_R0281,1,2,2,1,E2xS1,block_bc3f8e677b092fd01efe,31,6bb38d01ca72a1a4b19b7969f2c28e2ee9c9ce7200ec970433c5712aa5951480
1,555029,344,500,370,P4_S0_R0370,2,3,1,0,E1xS0,block_b10eb3fae829467bb456,20,0892bad5afbef27bdab323f3dd5404377ac0d9d4aa23451c138fd449ca7699c5
1,555029,345,500,531,P4_S0_R0531,3,4,1,0,E1xS0,block_b1cdea3c34a961f9bef1,31,994cf495c3200753003ef469fc0fa36e4e4ae8fb6b1e44f570e09e2a5e35ed25
1,555029,346,500,689,P4_S0_R0689,4,5,1,0,E1xS0,block_3ce4205902299104d952,39,131712f32a77bfe55199605ad5645f13392c36d4d910e668601e32bd61082823
1,555029,347,500,810,P4_S0_R0810,5,6,1,0,E1xS0,block_8644f7eeb57e2b0834d8,10,d1cbf006e1ad60c3f25c5a81c0f992961a61b66684a29b1751a5982056deff1e
1,555029,348,500,995,P4_S0_R0995,6,7,1,0,E1xS0,block_eaeecdee1eb22a8038cd,45,b683884b68d3635a87ba1cbd84e2cd711b1e2b7de6b7b9b93d1b982f80b7e1fb
1,555029,349,500,82,P4_S0_R0082,0,1,1,0,E1xS0,block_a7144b7d0b683272e22f,32,ac232a0de5564b549ec63d1b2aa42f8b6741c8e49f0229fb49d9187eefb3f05c
1,555029,350,500,202,P4_S0_R0202,1,2,1,0,E1xS0,block_9792098cb7d53418e0fa,2,c4e3412f3267ed24e68edc892fe2ed81ac94694681e9ec454444dbbfeb884960
1,555029,351,500,1440,P4_S1_R0390,2,3,1,1,E1xS1,block_133f2dd801a0bf206065,40,150bcada9f0011938d8f80006a95869066ca51ed9a22ad637d208e3b1131cceb
1,555029,352,500,1579,P4_S1_R0529,3,4,1,1,E1xS1,block_7f6d60523476cabfed03,29,320b60d8758bf99e5c1c5d6f80472b18e7802532a36294fc77c9ebe23c64c5ae
1,555029,353,500,1706,P4_S1_R0656,4,5,1,1,E1xS1,block_ecc41b3e81becad4c11f,6,38c875d78c985dc11905a99217550d57cae803f4a0c0f3cb6763f07a52db5ecb
1,555029,354,500,1861,P4_S1_R0811,5,6,1,1,E1xS1,block_05bbe09489d3b092dcf7,11,0e9261dd1b21c86bab155438333416aa405a79759f0987667195494052ebec60
1,555029,355,500,2020,P4_S1_R0970,6,7,1,1,E1xS1,block_2b532eea571966268273,20,6cf7a10957bcfc37aea4ef6816d67d4752463d50defa707e4663adee9ac64092
1,555029,356,500,1139,P4_S1_R0089,0,1,1,1,E1xS1,block_0bff8e222bcdf0524320,39,04f142d7ee2a77d805d870974377f3b0d8d4ce76b1ec8fd8b9e75075b97c742d
1,555029,357,500,1277,P4_S1_R0227,1,2,1,1,E1xS1,block_4b986650fb8e35cbcab3,27,5289ec5ac3a30d8896e69ad410f9f89be7f731caf504daa2ededda8f972c40c9
1,555029,358,500,308,P4_S0_R0308,2,3,0,0,E0xS0,block_627d07f89a2461369a42,8,6c34a3e07442c7605731b11298a3615266675ab7c725dc4e1d6ceb024c02b050
1,555029,359,500,450,P4_S0_R0450,3,4,0,0,E0xS0,block_39c80b28048dc59e5b98,0,fe66738e0caf67f1c4075529c1b4bf518a425ac010fcd32061261c31718e0177
1,555029,360,500,638,P4_S0_R0638,4,5,0,0,E0xS0,block_ae32ab3187a6e1b38780,38,202111e7d6e0b4171259da49f042b40444f5298a317366b08a69ecc2495a052b
1,555029,361,500,787,P4_S0_R0787,5,6,0,0,E0xS0,block_c66cb679a8f3fd0bed20,37,87e183cfe7e9449b426a28e80a6c0650a895a85e18ca59e0fa88f745c0a1792b
1,555029,362,500,906,P4_S0_R0906,6,7,0,0,E0xS0,block_4769f079f941359d9297,6,d3244f4f2a05273e63cdd08bab75028d85eadb7e8094c6e46e248efb46ac4860
1,555029,363,500,44,P4_S0_R0044,0,1,0,0,E0xS0,block_0b73d820a92300e7ac13,44,908f760584622ac782cdd08559bf8879ada7d812a8080fe7553dc6ce31ba71f9
1,555029,364,500,170,P4_S0_R0170,1,2,0,0,E0xS0,block_e469b8dc99b1488b0224,20,0c6d854af9c99aa3e860040e1fbad4fc54219a48b06b37453637e1fe0366b767
1,555029,365,500,2524,P4_S2_R0424,2,3,2,2,E2xS2,block_ffd5b2a9479f017a39f8,24,db171a2abd9009726d6b35fb8d803405b54c78feac1cbfb84be86bada4c345a7
1,555029,366,500,2695,P4_S2_R0595,3,4,2,2,E2xS2,block_1768c537a907db1d06e2,45,cb575b89678d0767df236e8acd7035d3c6f0ca53a7b682386d1ce13cc63ff6db
1,555029,367,500,2806,P4_S2_R0706,4,5,2,2,E2xS2,block_3776c2ed6c293e3f0e9e,6,834c72f71e91713cde75f62f96fac1edb2e3fc8353c83ac7c6d9c0172d7a46ac
1,555029,368,500,2965,P4_S2_R0865,5,6,2,2,E2xS2,block_daa129463ced47e5c69d,15,e453bac212824bf17b2d47c8c63335374251ea1e47ff2c76ac949aeba5d3040a
1,555029,369,500,3137,P4_S2_R1037,6,7,2,2,E2xS2,block_1c8369316d0c7464ebc6,37,5b98ef7b179f532a4311c14ef3e1c325845c7ca244b9c57acc88dbba4a057a33
1,555029,370,500,2232,P4_S2_R0132,0,1,2,2,E2xS2,block_be20ec8525da703647b7,32,4c12a747b9a1b2a0c1f651a751014dfe4101ec8c5a77dae40e66e165209e35d7
1,555029,371,500,2361,P4_S2_R0261,1,2,2,2,E2xS2,block_a019125989e19a1c3743,11,ae26dd95b70bbec77a5d66f5f97456e792178a02f1ece1dbf8e94db4fe8c563c
1,555029,372,500,2443,P4_S2_R0343,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,43,61523a3f76c0e141bf3aa4321ba9556215f8fef7c4129f4eb6c63020bcac25f0
1,555029,373,500,2591,P4_S2_R0491,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,41,a1384d7e4515a55ed55597bd1059fe130f15b9babec2a511d921dd28c1ab9024
1,555029,374,500,2724,P4_S2_R0624,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,24,6c01aabd7179df9715bf7ac25afacc83740610a6ea248305e4c86f12631628a1
1,555029,375,500,2882,P4_S2_R0782,5,6,0,2,E0xS2,block_a6ed69b04e5479ad4efe,32,db73c4ca62153bcc574bff07afadffac89fe88153edf98611b89530d28cc3d94
1,555029,376,500,3007,P4_S2_R0907,6,7,0,2,E0xS2,block_9c41b8b37cd02b562989,7,24c6329e0125e7c6446c3a3af37e83c0e625bc036ac4c0042950c5933a5458e9
1,555029,377,500,2120,P4_S2_R0020,0,1,0,2,E0xS2,block_dcd65b6733239f039f78,20,cc02daa031886df61bd198e7c2acbeee18a495d1ec255460824b71d6ea1db793
1,555029,378,500,2293,P4_S2_R0193,1,2,0,2,E0xS2,block_f9220b318055328fc70b,43,bc1a7521c3a24c19ac6ba89678cb0d0ec27c795d6719bcf6848761a17a012111
1,555029,379,500,1495,P4_S1_R0445,2,3,2,1,E2xS1,block_43a8de3c5649853c978d,45,79b2ac8b609306dc381cdaa1166b3dae38367b8f1b8829e3c9310fd2b2828868
1,555029,380,500,1647,P4_S1_R0597,3,4,2,1,E2xS1,block_f9e261f86eb69990627a,47,56196174537a3de84a099f1a4b600680ef2f41ce035bbe4edd5772973572d2d7
1,555029,381,500,1791,P4_S1_R0741,4,5,2,1,E2xS1,block_0c3084788dc02011c9d7,41,5cda4ff67daef85bb5278ffb820a2a6487a4fb18f145c59fb5e5da4796060ac5
1,555029,382,500,1920,P4_S1_R0870,5,6,2,1,E2xS1,block_ee5a03f67d713e5a16d1,20,3cd04bb92d2146d10e2425161d02102821b1290b2ff77ed49b53af5409ffa4fd
1,555029,383,500,2098,P4_S1_R1048,6,7,2,1,E2xS1,block_341a112d441641aadab6,48,87523b779b59e960ed325f5644eb23962d2af50128854e7ee5e6964da82988b8
1,555029,384,500,1155,P4_S1_R0105,0,1,2,1,E2xS1,block_3fd830e3c85599e9b165,5,7f453837fc93446e42c34a4f9409ba538c21fed3a2f87f6a12e55636f75416a5
1,555029,385,500,1316,P4_S1_R0266,1,2,2,1,E2xS1,block_bc3f8e677b092fd01efe,16,6bb38d01ca72a1a4b19b7969f2c28e2ee9c9ce7200ec970433c5712aa5951480
1,555029,386,500,354,P4_S0_R0354,2,3,1,0,E1xS0,block_b10eb3fae829467bb456,4,b192553905742d8985a3213b85eb44ff1383bbf2fa4b603f8cb7ba8698f2a5ab
1,555029,387,500,522,P4_S0_R0522,3,4,1,0,E1xS0,block_b1cdea3c34a961f9bef1,22,68236264f4772c454f4cc2cce6ab785969a866546bd12cbe75bb1bd692c1a7c1
1,555029,388,500,665,P4_S0_R0665,4,5,1,0,E1xS0,block_3ce4205902299104d952,15,2797b3db0a89605349be3032674923903468b28c29978ba7b69cbcc70b6e3af9
1,555029,389,500,831,P4_S0_R0831,5,6,1,0,E1xS0,block_8644f7eeb57e2b0834d8,31,0cf461fce9767b4f0c8294ce6de1a3f316b497bf85a14e748b220c5887e947ed
1,555029,390,500,988,P4_S0_R0988,6,7,1,0,E1xS0,block_eaeecdee1eb22a8038cd,38,31a29e4470788071f1661c2ee7e17ca1abb4e63d8b5f1446358ffe2738790705
1,555029,391,500,52,P4_S0_R0052,0,1,1,0,E1xS0,block_a7144b7d0b683272e22f,2,f81d8789ad7e0983f57f9ea3acba40d3bde20d44be761ff3520303cf689d815b
1,555029,392,500,209,P4_S0_R0209,1,2,1,0,E1xS0,block_9792098cb7d53418e0fa,9,0876ec5f4aaeec71748075398a21752c20f3abba57d0cbb8fbd1bd1dacbc68ca
1,555029,393,500,1422,P4_S1_R0372,2,3,1,1,E1xS1,block_133f2dd801a0bf206065,22,150bcada9f0011938d8f80006a95869066ca51ed9a22ad637d208e3b1131cceb
1,555029,394,500,1587,P4_S1_R0537,3,4,1,1,E1xS1,block_7f6d60523476cabfed03,37,34903d8471e30feeca2d75a3991d51673149212a646756fa560369a99c8715a3
1,555029,395,500,1704,P4_S1_R0654,4,5,1,1,E1xS1,block_ecc41b3e81becad4c11f,4,8e6ccdf96ae47d417faed4d018618af982fb6e1ede73a36d43a1bb417e1a938a
1,555029,396,500,1869,P4_S1_R0819,5,6,1,1,E1xS1,block_05bbe09489d3b092dcf7,19,992202aba740d91552dd269ba59b0647d0da74821cde9868f1cb16d00d2f5f63
1,555029,397,500,2003,P4_S1_R0953,6,7,1,1,E1xS1,block_2b532eea571966268273,3,a6c18898976d314cdca3922ec7db457e9735ebce8fc38d8c6912912a206a5ced
1,555029,398,500,1148,P4_S1_R0098,0,1,1,1,E1xS1,block_0bff8e222bcdf0524320,48,2a1aed5a904d4ca5a32d97fb350e14688d2881a99169c0d2774d1f5c5b0e88ae
1,555029,399,500,1262,P4_S1_R0212,1,2,1,1,E1xS1,block_4b986650fb8e35cbcab3,12,af1b34e945a8ca072825d9393f4c417913bde1183c1de0f19141ef067b16c32a
1,555029,400,500,337,P4_S0_R0337,2,3,0,0,E0xS0,block_627d07f89a2461369a42,37,3d93ef611ce2fc16f7348498d53542f2f29987d4aa3478a091cdfb35c18a5e04
1,555029,401,500,455,P4_S0_R0455,3,4,0,0,E0xS0,block_39c80b28048dc59e5b98,5,406c8dc02781bfcc0d339b9e5a4693653e4400cc3ae28228670d41ad7b20a522
1,555029,402,500,631,P4_S0_R0631,4,5,0,0,E0xS0,block_ae32ab3187a6e1b38780,31,b737a314e45dfecf21f8db5d757762d7b9eb837346c4029b68197af56ebcd0ec
1,555029,403,500,754,P4_S0_R0754,5,6,0,0,E0xS0,block_c66cb679a8f3fd0bed20,4,00793eedf60a2c6f149ec68367dbdc13e313d1998824f15be8b953ef2ee3489d
1,555029,404,500,932,P4_S0_R0932,6,7,0,0,E0xS0,block_4769f079f941359d9297,32,316143e38f6ee7491ea385d84b3f69665bd727e0521befeb23fe9bbbe2625c4e
1,555029,405,500,33,P4_S0_R0033,0,1,0,0,E0xS0,block_0b73d820a92300e7ac13,33,9b4247fffeae0eb15f8445ec70edcf9d909835f7dd9be5bd02b7fae92a964525
1,555029,406,500,157,P4_S0_R0157,1,2,0,0,E0xS0,block_e469b8dc99b1488b0224,7,da1cfa7e74726bc58df27624c1f52ef9e5d302c636dcb826033ca349ee00fcc1
1,555029,407,500,2543,P4_S2_R0443,2,3,2,2,E2xS2,block_ffd5b2a9479f017a39f8,43,b5ae39a8124147c3d672362317679a554eea7738d02ea428207db858dcb84f81
1,555029,408,500,2677,P4_S2_R0577,3,4,2,2,E2xS2,block_1768c537a907db1d06e2,27,640cf63349634bf9ba6ff5b34c1481a084bc458c4787e8587800718726fcf794
1,555029,409,500,2823,P4_S2_R0723,4,5,2,2,E2xS2,block_3776c2ed6c293e3f0e9e,23,cf1f6ee8f2caa21e7d14bda905f892bd4de87b9f4056232f28854d0f21d99331
1,555029,410,500,2967,P4_S2_R0867,5,6,2,2,E2xS2,block_daa129463ced47e5c69d,17,a4bd35444e0fda2f598097496916a1d224660cd961c467946829c8bc2f9f2687
1,555029,411,500,3125,P4_S2_R1025,6,7,2,2,E2xS2,block_1c8369316d0c7464ebc6,25,5b98ef7b179f532a4311c14ef3e1c325845c7ca244b9c57acc88dbba4a057a33
1,555029,412,500,2240,P4_S2_R0140,0,1,2,2,E2xS2,block_be20ec8525da703647b7,40,b91eb89bf3e7525249ae8ce82d0062de5e35f7324f73519cdaccf1da8834e016
1,555029,413,500,2378,P4_S2_R0278,1,2,2,2,E2xS2,block_a019125989e19a1c3743,28,6feea8a9f1c11e9e61feb8c5e36459f5705f0b555a47151723bbc8dae198fbfa
1,555029,414,500,2401,P4_S2_R0301,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,1,0b3ae09a40b3db04a97eda343b04abca7eb80c4aab720c43b2cf45e9f9af962f
1,555029,415,500,2594,P4_S2_R0494,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,44,1191d74c819c786b9ce75fad87dc4aed194aeb097240049ebeb2ef09d445244e
1,555029,416,500,2725,P4_S2_R0625,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,25,49b8372bb45f446edb5eab08a20a0589b94cccd0712b749b27fb5cbfd3afd1b7
1,555029,417,500,2850,P4_S2_R0750,5,6,0,2,E0xS2,block_a6ed69b04e5479ad4efe,0,5bfe4143c7c3dfcc17afba8f69cb04e98f694261a6fc642bab675bd5cabf52cb
1,555029,418,500,3023,P4_S2_R0923,6,7,0,2,E0xS2,block_9c41b8b37cd02b562989,23,11e52bdc5e57fe0f0eefc5e57ddde6eada367b0d9ffff5fe2eee74957b63a23d
1,555029,419,500,2121,P4_S2_R0021,0,1,0,2,E0xS2,block_dcd65b6733239f039f78,21,cc02daa031886df61bd198e7c2acbeee18a495d1ec255460824b71d6ea1db793
1,555029,420,500,2250,P4_S2_R0150,1,2,0,2,E0xS2,block_f9220b318055328fc70b,0,9288b14f10ff0e7db203036bd5fcf890e45d180ed9072687f35e6e4d28b71719
1,555029,421,500,1487,P4_S1_R0437,2,3,2,1,E2xS1,block_43a8de3c5649853c978d,37,787cd29496239b704e2c47cb37aa36686971014798e4da7f926204cfba671888
1,555029,422,500,1640,P4_S1_R0590,3,4,2,1,E2xS1,block_f9e261f86eb69990627a,40,817bc883731cdaeccf90b6b6a625e9f6f350abe8d5787fe9fd728c51a3382fd5
1,555029,423,500,1768,P4_S1_R0718,4,5,2,1,E2xS1,block_0c3084788dc02011c9d7,18,9880a8eae2cfe6485a524e5e181e487fb64123196391a27e598775dfdaedf236
1,555029,424,500,1900,P4_S1_R0850,5,6,2,1,E2xS1,block_ee5a03f67d713e5a16d1,0,8962a429a6a01dbd94831fde0a372a82d6286e7cd52cfd10a6709134392e38c5
1,555029,425,500,2057,P4_S1_R1007,6,7,2,1,E2xS1,block_341a112d441641aadab6,7,87523b779b59e960ed325f5644eb23962d2af50128854e7ee5e6964da82988b8
1,555029,426,500,1170,P4_S1_R0120,0,1,2,1,E2xS1,block_3fd830e3c85599e9b165,20,a3d4366d701f72e6eac02545bc6bc5e4b6a094a6c17ad43d1ad876d6b41c3114
1,555029,427,500,1315,P4_S1_R0265,1,2,2,1,E2xS1,block_bc3f8e677b092fd01efe,15,81d8a055d6435db5112bcb554b0980ab9f5aa5c389c0b6611185ec8e6ed2f62f
1,555029,428,500,399,P4_S0_R0399,2,3,1,0,E1xS0,block_b10eb3fae829467bb456,49,0892bad5afbef27bdab323f3dd5404377ac0d9d4aa23451c138fd449ca7699c5
1,555029,429,500,529,P4_S0_R0529,3,4,1,0,E1xS0,block_b1cdea3c34a961f9bef1,29,0330124b5c7bc1972d27c1668a94a2ab444ffa0c05646dd1ba1c3d072e7a159b
1,555029,430,500,694,P4_S0_R0694,4,5,1,0,E1xS0,block_3ce4205902299104d952,44,8f7fdf4377b09d2365e6287dbb5735f62e2ad659119a3c29d40e5d06dc238fff
1,555029,431,500,828,P4_S0_R0828,5,6,1,0,E1xS0,block_8644f7eeb57e2b0834d8,28,0384a15e051d39d44fd49830230df2edfacb0521b7ac196a640a8942f996fa28
1,555029,432,500,991,P4_S0_R0991,6,7,1,0,E1xS0,block_eaeecdee1eb22a8038cd,41,67ede6bf5f687c0864d0eee8ff434dd049ac3cdfb96264ccd7990ac2ed79a094
1,555029,433,500,65,P4_S0_R0065,0,1,1,0,E1xS0,block_a7144b7d0b683272e22f,15,99b3b7ce2052816abc2f2c0254ff5472483c461842c9ce156e8530aa2d60fb59
1,555029,434,500,231,P4_S0_R0231,1,2,1,0,E1xS0,block_9792098cb7d53418e0fa,31,88412175c7cba5109fa41df3ab37673364b7e45d3bcbe19ac06d1d5d24db6087
1,555029,435,500,1411,P4_S1_R0361,2,3,1,1,E1xS1,block_133f2dd801a0bf206065,11,1113b29abb015377b2eadd5037007c6024e146820ff7a56b26b99a9203a685e0
1,555029,436,500,1597,P4_S1_R0547,3,4,1,1,E1xS1,block_7f6d60523476cabfed03,47,320b60d8758bf99e5c1c5d6f80472b18e7802532a36294fc77c9ebe23c64c5ae
1,555029,437,500,1722,P4_S1_R0672,4,5,1,1,E1xS1,block_ecc41b3e81becad4c11f,22,0d1da9f6fe384174848fc1ed83fb07a65189463d8033b859a088ce1acc5e18ab
1,555029,438,500,1887,P4_S1_R0837,5,6,1,1,E1xS1,block_05bbe09489d3b092dcf7,37,b6354228e92fc25e9095e09e9f0e5fb9ddf539e4de3ad33fb917b0a33a8e9211
1,555029,439,500,2027,P4_S1_R0977,6,7,1,1,E1xS1,block_2b532eea571966268273,27,dcec2a00daf0b44a66bb2be525fb4ad14b5cd291f318803f9e46bedcf9a9bf2a
1,555029,440,500,1131,P4_S1_R0081,0,1,1,1,E1xS1,block_0bff8e222bcdf0524320,31,43d001346b51e1b007acd52a273ebaa22f0a714dc2117d467f41380dac33efb7
1,555029,441,500,1260,P4_S1_R0210,1,2,1,1,E1xS1,block_4b986650fb8e35cbcab3,10,4e3bec13bdac7e4ad67c167c42e32c655bd2fe2c84f601544fd2d534c81954fd
1,555029,442,500,346,P4_S0_R0346,2,3,0,0,E0xS0,block_627d07f89a2461369a42,46,3d93ef611ce2fc16f7348498d53542f2f29987d4aa3478a091cdfb35c18a5e04
1,555029,443,500,480,P4_S0_R0480,3,4,0,0,E0xS0,block_39c80b28048dc59e5b98,30,fe66738e0caf67f1c4075529c1b4bf518a425ac010fcd32061261c31718e0177
1,555029,444,500,629,P4_S0_R0629,4,5,0,0,E0xS0,block_ae32ab3187a6e1b38780,29,838b081484945966e1eea14ff4975f8f41e30f7c088648efd2a214ec63f50cbc
1,555029,445,500,768,P4_S0_R0768,5,6,0,0,E0xS0,block_c66cb679a8f3fd0bed20,18,329627b4d8d44de5e23ef00987c95f8ab8cdb971604ce40a7016f2f31db85d8c
1,555029,446,500,908,P4_S0_R0908,6,7,0,0,E0xS0,block_4769f079f941359d9297,8,1b8e31c450c3ec20e8758f8c5ed0bb8ea0194f37abab583353884e36400286bd
1,555029,447,500,9,P4_S0_R0009,0,1,0,0,E0xS0,block_0b73d820a92300e7ac13,9,21a4a8fcca159e108f51333447918acc5ee7af0b454af9f417b78a8192e1a787
1,555029,448,500,162,P4_S0_R0162,1,2,0,0,E0xS0,block_e469b8dc99b1488b0224,12,da1cfa7e74726bc58df27624c1f52ef9e5d302c636dcb826033ca349ee00fcc1
1,555029,449,500,2546,P4_S2_R0446,2,3,2,2,E2xS2,block_ffd5b2a9479f017a39f8,46,c4d6d91193d28679e852d2339bbd0ded4d1113da6be13234105ca1bf50fec1c4
1,555029,450,500,2655,P4_S2_R0555,3,4,2,2,E2xS2,block_1768c537a907db1d06e2,5,da3e38dc0a211ebbc955e38afc7021c6a1436b2d50bb405666055c4912660e54
1,555029,451,500,2831,P4_S2_R0731,4,5,2,2,E2xS2,block_3776c2ed6c293e3f0e9e,31,e09607759222be11f29c996fb357d909a3d178a0c983226adbc1f1575b067a6b
1,555029,452,500,2974,P4_S2_R0874,5,6,2,2,E2xS2,block_daa129463ced47e5c69d,24,8827ce4da55b7683d67e71fc84370b472163e6076a5a1e63082a0f9f30501fff
1,555029,453,500,3143,P4_S2_R1043,6,7,2,2,E2xS2,block_1c8369316d0c7464ebc6,43,dd1bfc320638f0e18a0e72b65f6adf16bdee31c2e818e0c12812d711dc3ccbe0
1,555029,454,500,2231,P4_S2_R0131,0,1,2,2,E2xS2,block_be20ec8525da703647b7,31,ce10f98999e341ee453f0aab9e4c4bef4188d9ebb1971d7e7cacf28808e95b08
1,555029,455,500,2355,P4_S2_R0255,1,2,2,2,E2xS2,block_a019125989e19a1c3743,5,d4e2081584f2860a907a480099b4f8f5b744ce55e8014653aecf1692494d70f7
1,555029,456,500,2420,P4_S2_R0320,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,20,861eceb0393b2c64bf06654ae9ebb5347708d3d765fdc44c23bca0142a8aca44
1,555029,457,500,2582,P4_S2_R0482,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,32,f001b34e794e9aea31e453a23da0afe880013182628519a3a1e7677f7bf08235
1,555029,458,500,2716,P4_S2_R0616,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,16,6c01aabd7179df9715bf7ac25afacc83740610a6ea248305e4c86f12631628a1
