pair_id,level_a,level_b,signal_position,conditional_frequency_ghz,cell_mean_db,additive_prediction_db,interaction_db
encoding_state_x_position,0,P1,171,6.8321428571,-51.2985485189,-53.4781758538,2.17962733494
encoding_state_x_position,0,P1,172,6.8428571429,-51.4866223032,-53.8178242215,2.33120191822
encoding_state_x_position,0,P1,173,6.8535714286,-51.6362426549,-54.0758189019,2.43957624692
encoding_state_x_position,0,P1,174,6.8642857143,-51.6398725342,-54.290383196,2.65051066175
encoding_state_x_position,0,P1,175,6.8750000000,-51.4830275905,-54.2142016738,2.73117408334
encoding_state_x_position,0,P1,176,6.8857142857,-51.2082261212,-53.984078787,2.77585266581
encoding_state_x_position,0,P1,177,6.8964285714,-50.9811107508,-53.8868466222,2.90573587135
encoding_state_x_position,0,P1,178,6.9071428571,-50.7442609194,-53.7204397215,2.9761788021
encoding_state_x_position,0,P1,179,6.9178571429,-50.7015786793,-53.715774118,3.01419543871
encoding_state_x_position,0,P1,180,6.9285714286,-50.5293585613,-53.5467016201,3.01734305883
encoding_state_x_position,0,P1,181,6.9392857143,-50.5956323128,-53.5790566741,2.98342436135
encoding_state_x_position,0,P1,182,6.9500000000,-50.632152019,-53.7255800866,3.09342806759
encoding_state_x_position,0,P1,183,6.9607142857,-50.5768906864,-53.7363494949,3.15945880846
encoding_state_x_position,0,P1,184,6.9714285714,-50.4737772237,-53.6768619874,3.2030847637
encoding_state_x_position,0,P1,185,6.9821428571,-50.3606649005,-53.6531292581,3.29246435758
encoding_state_x_position,0,P1,186,6.9928571429,-50.2232577902,-53.5020846917,3.27882690148
encoding_state_x_position,0,P1,187,7.0035714286,-50.0900761117,-53.289161921,3.19908580924
encoding_state_x_position,0,P1,188,7.0142857143,-49.812741302,-53.0468858942,3.23414459213
encoding_state_x_position,0,P1,189,7.0250000000,-49.5478986312,-52.7917117954,3.24381316418
encoding_state_x_position,0,P1,190,7.0357142857,-49.1156030235,-52.5421991344,3.42659611095
encoding_state_x_position,0,P1,191,7.0464285714,-48.5591742532,-52.1727344501,3.61356019699
encoding_state_x_position,0,P1,192,7.0571428571,-48.3277607329,-52.0079551372,3.68019440436
encoding_state_x_position,0,P1,193,7.0678571429,-48.3871298567,-52.1390892288,3.75195937211
encoding_state_x_position,0,P1,194,7.0785714286,-48.376658259,-52.2897191522,3.91306089324
encoding_state_x_position,0,P1,195,7.0892857143,-48.3738727914,-52.407042288,4.03316949654
encoding_state_x_position,0,P1,196,7.1000000000,-48.3559982635,-52.5855676812,4.22956941768
encoding_state_x_position,0,P1,197,7.1107142857,-48.2909841451,-52.5924501255,4.30146598035
encoding_state_x_position,0,P1,198,7.1214285714,-48.195924737,-52.4655323912,4.26960765422
encoding_state_x_position,0,P1,199,7.1321428571,-48.0323951198,-52.3078723033,4.27547718344
encoding_state_x_position,0,P1,200,7.1428571429,-48.0247834487,-52.2263247196,4.20154127091
encoding_state_x_position,0,P1,201,7.1535714286,-47.9590154848,-52.0507377593,4.09172227451
encoding_state_x_position,0,P1,202,7.1642857143,-47.7832880266,-51.9138122343,4.13052420764
encoding_state_x_position,0,P1,203,7.1750000000,-47.5342867568,-51.6819114591,4.14762470234
encoding_state_x_position,0,P1,204,7.1857142857,-47.0722623818,-51.2524068143,4.18014443252
encoding_state_x_position,0,P1,205,7.1964285714,-46.6818917758,-50.8705309246,4.18863914877
encoding_state_x_position,0,P1,206,7.2071428571,-46.6001494047,-50.7343200854,4.13417068072
encoding_state_x_position,0,P1,207,7.2178571429,-46.4790371494,-50.6169826673,4.13794551789
encoding_state_x_position,0,P1,208,7.2285714286,-46.2450236458,-50.4811976769,4.23617403107
encoding_state_x_position,0,P1,209,7.2392857143,-46.0305058704,-50.2178906846,4.18738481425
encoding_state_x_position,0,P1,210,7.2500000000,-45.8558194188,-49.9832919641,4.12747254528
encoding_state_x_position,0,P1,211,7.2607142857,-45.5933971909,-49.7592426062,4.16584541527
encoding_state_x_position,0,P1,212,7.2714285714,-45.3442683224,-49.6097645804,4.26549625802
encoding_state_x_position,0,P1,213,7.2821428571,-45.132929205,-49.4753965329,4.34246732781
encoding_state_x_position,0,P1,214,7.2928571429,-45.2595769713,-49.7017974649,4.44222049363
encoding_state_x_position,0,P1,215,7.3035714286,-45.2242286773,-49.6875098486,4.46328117129
encoding_state_x_position,0,P1,216,7.3142857143,-45.2150940115,-49.7561629328,4.54106892131
encoding_state_x_position,0,P1,217,7.3250000000,-45.19738351,-49.6942206543,4.49683714434
encoding_state_x_position,0,P1,218,7.3357142857,-45.1638417851,-49.5930532163,4.42921143121
encoding_state_x_position,0,P1,219,7.3464285714,-45.1131296559,-49.4931621818,4.38003252592
encoding_state_x_position,0,P1,220,7.3571428571,-45.083771455,-49.4293890978,4.34561764278
encoding_state_x_position,0,P1,221,7.3678571429,-45.1317171525,-49.4129140738,4.28119692129
encoding_state_x_position,0,P1,222,7.3785714286,-45.0899888282,-49.3045648537,4.2145760255
encoding_state_x_position,0,P1,223,7.3892857143,-44.9937875238,-49.0541457455,4.06035822165
encoding_state_x_position,0,P1,224,7.4000000000,-44.8264905966,-48.8118694201,3.9853788235
encoding_state_x_position,0,P1,225,7.4107142857,-44.5627098519,-48.5941274367,4.0314175848
encoding_state_x_position,0,P1,226,7.4214285714,-44.2640931327,-48.331516057,4.06742292436
encoding_state_x_position,0,P1,227,7.4321428571,-44.1098000744,-48.0980008322,3.98820075777
encoding_state_x_position,0,P1,228,7.4428571429,-44.1199195175,-48.1016087906,3.98168927309
encoding_state_x_position,0,P1,229,7.4535714286,-44.0395470642,-47.9412445775,3.90169751333
encoding_state_x_position,0,P1,230,7.4642857143,-44.1215314357,-47.8626576136,3.74112617799
encoding_state_x_position,0,P1,231,7.4750000000,-44.2638420882,-47.6938350759,3.42999298772
encoding_state_x_position,0,P1,232,7.4857142857,-44.4617727721,-47.6965155057,3.23474273363
encoding_state_x_position,0,P1,233,7.4964285714,-44.6025609104,-47.7066120616,3.10405115124
encoding_state_x_position,0,P1,234,7.5071428571,-44.6909032362,-47.7414739027,3.05057066644
encoding_state_x_position,0,P1,235,7.5178571429,-44.7556015201,-47.697878035,2.94227651489
encoding_state_x_position,0,P1,236,7.5285714286,-44.6261301177,-47.5519421554,2.92581203769
encoding_state_x_position,0,P1,237,7.5392857143,-44.3780567291,-47.2761366433,2.89807991418
encoding_state_x_position,0,P1,238,7.5500000000,-44.0769329619,-47.0628766037,2.98594364182
encoding_state_x_position,0,P1,239,7.5607142857,-43.7994831649,-46.8467604705,3.04727730568
encoding_state_x_position,0,P1,240,7.5714285714,-43.6333695328,-46.7879935356,3.1546240028
encoding_state_x_position,0,P1,241,7.5821428571,-43.6136154862,-46.7869810414,3.17336555514
encoding_state_x_position,0,P1,242,7.5928571429,-43.6725837136,-46.8017587401,3.12917502652
encoding_state_x_position,0,P1,243,7.6035714286,-43.8408033789,-46.8682312764,3.02742789752
encoding_state_x_position,0,P1,244,7.6142857143,-44.1375671538,-46.8744117566,2.73684460286
encoding_state_x_position,0,P1,245,7.6250000000,-44.4084420134,-46.8289366367,2.42049462332
encoding_state_x_position,0,P1,246,7.6357142857,-44.6426468972,-46.8509106251,2.2082637279
encoding_state_x_position,0,P1,247,7.6464285714,-44.7475206403,-46.7735881285,2.02606748825
encoding_state_x_position,0,P1,248,7.6571428571,-44.7208605205,-46.5252201566,1.80435963607
encoding_state_x_position,0,P1,249,7.6678571429,-44.6358866605,-46.3563960701,1.72050940966
encoding_state_x_position,0,P1,250,7.6785714286,-44.5725075089,-46.2927185049,1.72021099602
encoding_state_x_position,0,P1,251,7.6892857143,-44.5731230631,-46.2814242257,1.70830116259
encoding_state_x_position,0,P1,252,7.7000000000,-44.678000177,-46.497713942,1.81971376496
encoding_state_x_position,0,P1,253,7.7107142857,-44.8266415002,-46.7713563564,1.94471485612
encoding_state_x_position,0,P1,254,7.7214285714,-44.9903445973,-47.0909807699,2.10063617255
encoding_state_x_position,0,P1,255,7.7321428571,-45.1411708212,-47.3799663745,2.23879555328
encoding_state_x_position,0,P1,256,7.7428571429,-45.3325732512,-47.6479528055,2.31537955426
encoding_state_x_position,0,P1,257,7.7535714286,-45.5389470692,-47.9013517067,2.36240463749
encoding_state_x_position,0,P1,258,7.7642857143,-45.6688357122,-47.9684009587,2.29956524646
encoding_state_x_position,0,P1,259,7.7750000000,-45.8362713068,-48.0841308461,2.2478595393
encoding_state_x_position,0,P1,260,7.7857142857,-45.9682234064,-48.1405545577,2.17233115128
encoding_state_x_position,0,P1,261,7.7964285714,-46.1330424218,-48.2115130769,2.0784706551
encoding_state_x_position,0,P1,262,7.8071428571,-46.2517239998,-48.18669953,1.9349755302
encoding_state_x_position,0,P1,263,7.8178571429,-46.356199538,-48.1500254006,1.79382586261
encoding_state_x_position,0,P1,264,7.8285714286,-46.5007819464,-48.0201091669,1.51932722057
encoding_state_x_position,0,P1,265,7.8392857143,-46.5915986759,-47.8772282858,1.28562960998
encoding_state_x_position,0,P1,266,7.8500000000,-46.5794584119,-47.8181379867,1.23867957479
encoding_state_x_position,0,P1,267,7.8607142857,-46.4313147902,-47.5269404561,1.09562566588
encoding_state_x_position,0,P1,268,7.8714285714,-46.2252894049,-47.2059031479,0.980613743025
encoding_state_x_position,0,P1,269,7.8821428571,-45.9959843353,-46.7923945098,0.79641017456
encoding_state_x_position,0,P1,270,7.8928571429,-45.6702282393,-46.2608564067,0.590628167425
encoding_state_x_position,0,P1,271,7.9035714286,-45.3384875834,-45.7834855157,0.444997932272
encoding_state_x_position,0,P1,272,7.9142857143,-45.0984064152,-45.4862483088,0.387841893595
encoding_state_x_position,0,P1,273,7.9250000000,-45.0087759147,-45.390975151,0.382199236238
encoding_state_x_position,0,P1,274,7.9357142857,-45.0101799715,-45.4325282525,0.422348281015
encoding_state_x_position,0,P1,275,7.9464285714,-45.1070507301,-45.6404223761,0.533371645935
encoding_state_x_position,0,P1,276,7.9571428571,-45.1941309834,-45.7844579694,0.590326986008
encoding_state_x_position,0,P1,277,7.9678571429,-45.2289347305,-45.8861379536,0.657203223106
encoding_state_x_position,0,P1,278,7.9785714286,-45.2131923392,-46.0053583899,0.792166050649
encoding_state_x_position,0,P1,279,7.9892857143,-45.1594429662,-46.0773698005,0.917926834322
encoding_state_x_position,0,P1,280,8.0000000000,-45.0044959237,-46.0595365012,1.05504057751
encoding_state_x_position,0,P2,0,5.0000000000,-48.8542586554,-46.1631867015,-2.69107195389
encoding_state_x_position,0,P2,1,5.0107142857,-48.8412541531,-46.0187859452,-2.82246820793
encoding_state_x_position,0,P2,2,5.0214285714,-48.8604460064,-46.2070135162,-2.65343249025
encoding_state_x_position,0,P2,3,5.0321428571,-48.803289962,-46.3812322931,-2.42205766887
encoding_state_x_position,0,P2,4,5.0428571429,-48.6433966011,-46.555417465,-2.08797913609
encoding_state_x_position,0,P2,5,5.0535714286,-48.3320464131,-46.7886102693,-1.54343614383
encoding_state_x_position,0,P2,6,5.0642857143,-48.0185463783,-46.9460107637,-1.07253561453
encoding_state_x_position,0,P2,7,5.0750000000,-47.7649023176,-47.0288148123,-0.736087505333
encoding_state_x_position,0,P2,8,5.0857142857,-47.7166047719,-47.2187018941,-0.497902877851
encoding_state_x_position,0,P2,9,5.0964285714,-47.8643451087,-47.4928274426,-0.371517666035
encoding_state_x_position,0,P2,10,5.1071428571,-47.93011845,-47.5183818803,-0.411736569724
encoding_state_x_position,0,P2,11,5.1178571429,-47.9562419027,-47.3913560774,-0.564885825291
encoding_state_x_position,0,P2,12,5.1285714286,-48.093927481,-47.3266915722,-0.767235908792
encoding_state_x_position,0,P2,13,5.1392857143,-48.1420877392,-47.0861418485,-1.05594589068
encoding_state_x_position,0,P2,14,5.1500000000,-48.0814582274,-46.6887288985,-1.39272932898
encoding_state_x_position,0,P2,15,5.1607142857,-47.8350669644,-46.1419461002,-1.69312086419
encoding_state_x_position,0,P2,16,5.1714285714,-47.6556886,-45.8399519343,-1.81573666567
encoding_state_x_position,0,P2,17,5.1821428571,-47.4120361793,-45.4604240389,-1.95161214036
encoding_state_x_position,0,P2,18,5.1928571429,-47.1463992024,-45.031247778,-2.11515142438
encoding_state_x_position,0,P2,19,5.2035714286,-46.7816841766,-44.634027036,-2.14765714056
encoding_state_x_position,0,P2,20,5.2142857143,-46.3134090505,-44.0409476425,-2.27246140796
encoding_state_x_position,0,P2,21,5.2250000000,-45.9644348552,-43.6096734791,-2.35476137604
encoding_state_x_position,0,P2,22,5.2357142857,-45.4974679825,-43.1876002898,-2.3098676927
encoding_state_x_position,0,P2,23,5.2464285714,-44.9060046633,-42.6410225295,-2.2649821338
encoding_state_x_position,0,P2,24,5.2571428571,-44.143029155,-41.9547291707,-2.18829998427
encoding_state_x_position,0,P2,25,5.2678571429,-43.2615525702,-41.263523563,-1.99802900722
encoding_state_x_position,0,P2,26,5.2785714286,-42.4166748159,-40.698686394,-1.71798842192
encoding_state_x_position,0,P2,27,5.2892857143,-41.6665338197,-40.1762502771,-1.49028354263
encoding_state_x_position,0,P2,28,5.3000000000,-41.125375989,-39.7966898507,-1.32868613827
encoding_state_x_position,0,P2,29,5.3107142857,-40.8372652876,-39.6493794857,-1.18788580199
encoding_state_x_position,0,P2,30,5.3214285714,-40.8620696395,-39.8328665853,-1.02920305423
encoding_state_x_position,0,P2,31,5.3321428571,-41.3074227781,-40.3064039381,-1.00101884
encoding_state_x_position,0,P2,32,5.3428571429,-42.0575875295,-40.9836789018,-1.07390862774
encoding_state_x_position,0,P2,33,5.3535714286,-43.0902954438,-41.8970903469,-1.19320509692
encoding_state_x_position,0,P2,34,5.3642857143,-44.3120379784,-42.9541673981,-1.35787058031
encoding_state_x_position,0,P2,35,5.3750000000,-45.6448037033,-44.1508806595,-1.49392304384
encoding_state_x_position,0,P2,36,5.3857142857,-46.9040790162,-45.2772121111,-1.62686690509
encoding_state_x_position,0,P2,37,5.3964285714,-47.9208976406,-46.2376881827,-1.68320945796
encoding_state_x_position,0,P2,38,5.4071428571,-48.7523968797,-47.0958567743,-1.65654010541
encoding_state_x_position,0,P2,39,5.4178571429,-49.3170792197,-47.7351440517,-1.58193516799
encoding_state_x_position,0,P2,40,5.4285714286,-49.7466559563,-48.3609657744,-1.38569018189
encoding_state_x_position,0,P2,41,5.4392857143,-50.5369709027,-49.1917064797,-1.34526442306
encoding_state_x_position,0,P2,42,5.4500000000,-51.3330648247,-50.0189297162,-1.31413510856
encoding_state_x_position,0,P2,43,5.4607142857,-52.2951782594,-51.1249383643,-1.17023989511
encoding_state_x_position,0,P2,44,5.4714285714,-53.1395669189,-51.9025188818,-1.23704803706
encoding_state_x_position,0,P2,45,5.4821428571,-53.8011220829,-52.6433601493,-1.15776193366
encoding_state_x_position,0,P2,46,5.4928571429,-54.0221514685,-53.0567522614,-0.965399207023
encoding_state_x_position,0,P2,47,5.5035714286,-54.1971507358,-53.4483985905,-0.748752145313
encoding_state_x_position,0,P2,48,5.5142857143,-54.1374243311,-53.7426458772,-0.394778453954
encoding_state_x_position,0,P2,49,5.5250000000,-53.7727672431,-53.7977726986,0.0250054555044
encoding_state_x_position,0,P2,50,5.5357142857,-53.0540944435,-53.4477276437,0.393633200142
encoding_state_x_position,0,P2,51,5.5464285714,-52.0498915312,-52.9026884524,0.852796921174
encoding_state_x_position,0,P2,52,5.5571428571,-51.0644672671,-52.2798655887,1.2153983216
encoding_state_x_position,0,P2,53,5.5678571429,-50.3657269794,-51.7849798603,1.41925288085
encoding_state_x_position,0,P2,54,5.5785714286,-49.9014550414,-51.3900347079,1.48857966645
encoding_state_x_position,0,P2,55,5.5892857143,-49.9265412496,-51.2322244806,1.305683231
encoding_state_x_position,0,P2,56,5.6000000000,-49.9562250342,-51.0041108918,1.04788585758
encoding_state_x_position,0,P2,57,5.6107142857,-50.0782311897,-50.8094942117,0.731263021979
encoding_state_x_position,0,P2,58,5.6214285714,-50.3828818015,-50.5071186204,0.124236818893
encoding_state_x_position,0,P2,59,5.6321428571,-50.6371342129,-50.4583335015,-0.178800711495
encoding_state_x_position,0,P2,60,5.6428571429,-50.8041226993,-50.3849467988,-0.419175900494
encoding_state_x_position,0,P2,61,5.6535714286,-51.3484186494,-50.6998967442,-0.648521905192
encoding_state_x_position,0,P2,62,5.6642857143,-51.7702420902,-51.0384742615,-0.731767828762
encoding_state_x_position,0,P2,63,5.6750000000,-52.0549392861,-51.2590384886,-0.795900797424
encoding_state_x_position,0,P2,64,5.6857142857,-52.3388172743,-51.6471619812,-0.691655293009
encoding_state_x_position,0,P2,65,5.6964285714,-52.4860683065,-52.0589747775,-0.427093528936
encoding_state_x_position,0,P2,66,5.7071428571,-52.7402989095,-52.4678791584,-0.272419751051
encoding_state_x_position,0,P2,67,5.7178571429,-53.0705910805,-52.92114042,-0.149450660448
encoding_state_x_position,0,P2,68,5.7285714286,-53.037723888,-53.247715887,0.209991998974
encoding_state_x_position,0,P2,69,5.7392857143,-52.7892948734,-53.2839429134,0.494648040002
encoding_state_x_position,0,P2,70,5.7500000000,-52.327048378,-52.9915990078,0.664550629803
encoding_state_x_position,0,P2,71,5.7607142857,-51.6696971425,-52.3898027314,0.720105588855
encoding_state_x_position,0,P2,72,5.7714285714,-51.1712519454,-51.7501432368,0.578891291429
encoding_state_x_position,0,P2,73,5.7821428571,-50.6710451539,-51.0784530716,0.407407917701
encoding_state_x_position,0,P2,74,5.7928571429,-50.3950189409,-50.556069531,0.161050590145
encoding_state_x_position,0,P2,75,5.8035714286,-50.5071440644,-50.2819329963,-0.225211068037
encoding_state_x_position,0,P2,76,5.8142857143,-50.7004659181,-50.1074072826,-0.59305863559
encoding_state_x_position,0,P2,77,5.8250000000,-51.0133624762,-50.0198912789,-0.993471197305
encoding_state_x_position,0,P2,78,5.8357142857,-51.4578555578,-50.3021926035,-1.15566295423
encoding_state_x_position,0,P2,79,5.8464285714,-51.6411613765,-50.3497217315,-1.291439645
encoding_state_x_position,0,P2,80,5.8571428571,-51.8774645386,-50.5252601053,-1.35220443334
encoding_state_x_position,0,P2,81,5.8678571429,-52.1148597941,-50.8321044496,-1.28275534452
encoding_state_x_position,0,P2,82,5.8785714286,-52.2165235006,-51.2379813769,-0.978542123703
encoding_state_x_position,0,P2,83,5.8892857143,-52.116353064,-51.2736411321,-0.842711931949
encoding_state_x_position,0,P2,84,5.9000000000,-51.8686370635,-51.2519889871,-0.616648076476
encoding_state_x_position,0,P2,85,5.9107142857,-51.5634973271,-51.0840218109,-0.479475516191
encoding_state_x_position,0,P2,86,5.9214285714,-51.2671862656,-50.8214388745,-0.445747391092
encoding_state_x_position,0,P2,87,5.9321428571,-51.1414886896,-50.6921187495,-0.449369940107
